product_id,tn
20488,10.2960065296793
20490,4.633695848627675
20491,14.174699911860529
20495,14.858114408586438
20496,7.712761459338363
20497,6.475019160377185
20500,9.040037271582953
20502,7.008276637117293
20503,11.075542059733802
20505,4.9143633811634135
20508,4.787083512754494
20509,4.646682249334498
20510,13.668589327599125
20513,10.669247423519856
20514,6.64136671655155
20517,5.1061948082755055
20520,8.067599935626863
20521,15.19008510410292
20522,11.679253851391731
20523,12.101419172533333
20524,5.570563324504894
20525,17.28079708086101
20526,17.749458391686
20527,12.042043324061954
20530,4.5399180527429674
20531,15.790902607674093
20532,6.755296505082008
20536,6.412650420242082
20537,15.206409585437324
20538,7.1164979660484455
20539,6.590872983242862
20540,10.725880264690646
20541,9.146988815321663
20542,9.519665754509889
20544,7.318283675252202
20547,11.735533016220865
20548,16.7809952004732
20549,6.300125887100176
20551,6.314347280056548
20552,3.6107199957257907
20553,10.828709922675406
20555,4.442597839228766
20558,9.459094127386718
20559,10.338707987650285
20560,6.050340348935105
20561,2.3710060008700244
20563,6.791864237181803
20565,5.8090800746208195
20567,7.815225343059772
20568,3.9383499829811557
20569,11.866169917508682
20570,7.1999896213700545
20571,9.17772347173543
20572,4.727989789293416
20574,3.582766087218307
20575,12.981508324431697
20576,10.116069554258885
20577,13.279339658854912
20578,4.5439204505106705
20579,4.038899323896127
20580,13.663842476408076
20583,4.45551674152523
20585,6.842820542647454
20586,2.776005632229626
20588,2.41783490483055
20589,7.698942168347532
20592,13.82194515726583
20593,12.490693771040768
20596,4.906273167912467
20597,2.151789449823112
20599,5.34928408230301
20600,3.709467511660555
20601,3.32578991300187
20602,4.241905204258041
20603,11.663742471985492
20604,7.404400496866757
20605,5.666831020524229
20606,4.165747692013145
20609,2.106776139096625
20611,8.677705387318328
20612,5.518286757183732
20614,2.9503178772418037
20615,14.491624363196303
20617,2.672634265692475
20620,11.89840705086711
20621,11.078850951033676
20622,5.471314673128979
20623,12.075096809022643
20624,5.898809481246563
20627,9.885329419163915
20628,4.145679560771063
20629,3.0640041070237123
20632,2.9172281468328616
20633,10.52558765357791
20636,2.3104417825085983
20637,5.27437950654912
20638,7.488638395865917
20639,5.32977312478231
20640,3.529885690309861
20641,2.916211430627653
20642,3.783876241189093
20644,3.348332009118621
20646,5.669469892003788
20647,3.487360370125423
20649,17.483679137494583
20651,3.1252254921897906
20652,4.613153704284616
20653,4.2704480963224265
20654,4.8360830302148745
20655,3.347356158432083
20657,3.867493654909243
20658,4.1812652466924485
20659,9.70511964143485
20660,2.300307880677203
20661,4.544114014420536
20662,11.87120761516795
20663,2.570263055133196
20664,3.6487041199937216
20666,2.928825024748568
20667,5.100144239967193
20670,3.336051968632407
20672,4.373618262885021
20673,10.329351399333524
20674,11.115717811706052
20676,2.893592069086984
20677,3.281581207804037
20678,2.1224837057534436
20679,8.701704806476405
20680,5.5077048842682315
20681,10.33150309272493
20682,4.903293800416802
20684,2.18585526672229
20685,2.713507965846407
20686,11.076316861229062
20689,5.2445682707964485
20691,12.739408101980995
20693,4.483778909190799
20694,9.546915450351449
20696,4.279192956648146
20697,3.353771892732458
20699,4.372413535519339
20700,3.786236242279612
20701,4.461459865695629
20702,2.7617513898074773
20703,10.899138948339399
20705,2.547043388517327
20706,4.833540330891763
20708,3.6561629921009993
20709,7.871626554549513
20711,8.745328731840237
20713,2.288555505606186
20714,4.592470155526224
20715,2.3265412174039968
20719,8.856851499924007
20720,9.745786841277969
20721,1.7383080306351353
20724,2.1689531616110607
20729,2.7509042946188447
20730,2.2900935001170604
20732,7.644929434413303
20733,3.181514771602474
20735,2.6758218632146535
20737,3.0573750051985877
20739,3.6395142666953246
20741,2.0110179745898455
20742,2.390256072074621
20743,1.9535374905678327
20744,3.386737296957148
20745,2.123516443106186
20746,6.470479822417067
20749,3.460017242886207
20750,2.8631078465549473
20751,3.6233730512610913
20754,9.436078071758406
20756,3.419476848571942
20757,4.044686011416722
20758,3.6149405018736696
20759,2.44132706131549
20761,3.204157867886207
20762,7.592235756064567
20765,1.3736013833521692
20768,2.290202923889245
20771,1.9308083739555204
20772,6.623087325527213
20773,1.5551580512630265
20774,6.381779239692922
20775,2.9484316466648623
20777,3.091686231057298
20781,1.9838521992196338
20783,4.4193615039077425
20785,5.097906979230685
20786,2.0935762316217588
20788,2.081839669757101
20789,2.287489356750013
20793,3.6305441474101845
20795,5.642964083749054
20800,1.3694408592987297
20801,2.3947949784153746
20802,2.333068916810935
20803,2.0035084017248117
20807,2.874436168300865
20809,3.7635087728307237
20810,2.5942907922246814
20811,3.46057908511141
20812,1.4884301330526981
20815,7.3822725901626525
20817,3.5413384927755973
20818,2.356763993685718
20820,2.598481209314648
20822,6.900927235193368
20823,2.504578837928978
20824,1.9336302040265607
20826,2.3504228353307237
20827,4.599917418423241
20828,1.713829828851394
20830,2.102757103990812
20831,3.0224238623135236
20832,1.8122773389209665
20835,2.7785706260381695
20838,2.724750039036212
20840,2.5129883479218815
20843,2.042578430021093
20845,4.373829697359407
20846,1.549913733485825
20847,1.9730806684367206
20849,2.836078164036212
20852,1.5550706760421626
20853,3.647095923128979
20855,2.3341591120763177
20859,4.108954537053212
20862,2.288276546290126
20863,2.3213157068547097
20864,2.240478234328253
20865,2.4013821537224644
20870,2.4840921858681853
20877,1.8771278620763179
20878,2.0068421021369067
20879,2.2130790852659494
20882,2.199330107029705
20883,1.6154783913952193
20885,2.1894680912224644
20886,2.0562251025165654
20892,2.401103834279713
20894,2.556567739646795
20899,3.1258597313381875
20901,1.516502707479122
20902,2.323939552741815
20904,5.327440145736906
20906,1.4802244851452193
20907,5.00390350077509
20908,3.0276083008979655
20910,6.01213298815909
20912,3.8291391006349103
20913,2.0286939223887472
20914,1.8871694767934166
20917,3.071948543792658
20919,2.4319391187101784
20920,3.572570863606259
20922,1.8197164091907994
20924,4.1255842132984215
20925,1.2330446677956437
20927,4.0085036197439186
20928,3.891586224237085
20931,2.1556574993861224
20932,3.2046759406342615
20933,4.394083888588073
20936,1.3856542862809138
20937,1.7422024662224644
20941,1.495800429552355
20942,2.7752498197861355
20945,2.3150997451774744
20946,3.941167700966948
20947,1.1539514409123244
20948,1.1168420659123244
20949,1.628424133386907
20951,1.8774839593904147
20953,3.023372240653462
20956,1.3474119851452193
20957,1.8307898904986968
20961,1.5741772616647254
20962,2.87880119169756
20965,1.3436453946541649
20966,2.502207904566793
20967,2.2906206978389063
20968,2.7479850267010697
20970,1.143461066865835
20975,2.585858690311194
20976,1.3494324751375562
20982,0.865545756387556
20985,1.4870634739058197
20986,1.8307323376686047
20987,1.801650026489061
20990,1.6698351644412786
20991,1.1263530072805203
20994,1.4560313197025494
20995,2.456500909076763
20996,1.6628083723679965
20997,1.6201498273074773
21001,1.7017501217095905
21003,1.5048134089513179
21006,2.680550022743284
21007,2.594919691536412
21008,1.7092368489593004
21014,1.8122097494718152
21016,1.1470994949671334
21022,1.5163392735781624
21024,1.0870409012171334
21027,2.0818893647933367
21028,1.2776074784153744
21032,0.8841093057755164
21033,2.081002496528653
21034,1.8058130627353441
21035,2.7839416405519795
21037,1.656770049192671
21038,1.1285448074671334
21039,2.66233605840178
21040,1.369955886345658
21042,2.4273220162616775
21044,2.569648327808167
21048,1.125927382677355
21049,1.0264330315514407
21055,1.1426057763736153
21056,1.389571439195362
21057,1.3958222451481563
21058,2.5410345741956037
21064,1.4312770327866189
21065,1.7582079108671702
21073,1.825972876400114
21074,1.4151547418837997
21077,0.9596648520512141
21079,1.9276958297958258
21080,1.101330274336864
21084,1.311931789697137
21086,1.6647963505404966
21087,2.026542305910935
21088,1.3221403189101153
21092,1.7890777605097028
21093,1.305965313822024
21097,2.0676981768606955
21099,1.179476891393767
21105,1.4436166801896024
21109,1.4938026968245226
21110,2.2256048866956037
21111,2.231280559770952
21112,1.5416215073302069
21114,2.2552172439775653
21118,1.0344434159153744
21119,2.1878585904837085
21126,1.7500471841598488
21129,1.769242493292312
21131,1.037717581479431
21135,1.0408366687704003
21140,1.5453912354664507
21142,0.8487687612473165
21144,2.102559027760721
21146,2.133809027760721
21153,1.0150348779365679
21154,1.9661189870419122
21155,0.9583627842738454
21157,0.9016309159153744
21159,1.169011328050935
21163,1.0864909656454003
21164,1.506744860580733
21167,0.829931433339777
21168,1.1598483817849246
21170,1.0259924933503304
21171,1.5716460245736326
21176,1.138785522950141
21179,1.5905470386850722
21180,1.295090217868656
21182,1.0480873611828971
21184,1.3960039619052815
21190,0.9101740652968979
21191,1.3631257392946567
21192,1.260503240055989
21194,0.8225293534153744
21196,1.5699564895404006
21200,0.894404366739739
21201,1.4413515928352716
21202,0.7785535233372494
21207,0.845409864180614
21209,1.347670300820032
21212,0.8290292881800954
21214,1.6178378685793853
21218,1.0164379676383457
21222,0.7464566171103015
21224,0.8526179129531479
21226,1.4188413564779205
21227,1.1330592586618198
21233,0.8133166723228719
21244,0.8411642277699791
21245,0.8017657690025594
21246,1.0065326736134208
21248,1.4068581484998717
21252,1.0779209444667124
21256,1.2850765339862442
21259,1.1541696037908762
21262,0.9946212687111661
21263,1.408269586488153
21265,1.2778828045113533
21266,1.282038033209219
21267,1.2886018135134067
21276,1.3710507857001912
